date,product_sku,product_name,category,transaction_type,quantity_change,location,day_of_week,month,quarter,year
2018-07-25,PRD-00222,Industrial Unit Variant 2,Finished Goods,DELIVERY,-44.0,Rack B,2,7,3,2018
2018-07-26,PRD-00084,Titanium Alloy Variant 9,Raw Materials,DELIVERY,-14.0,Main Warehouse,3,7,3,2018
2018-07-26,PRD-00422,Cleaning Solution Variant 31,Consumables,DELIVERY,-11.0,Main Warehouse,3,7,3,2018
2018-08-01,PRD-00447,Packaging Tape Variant 25,Consumables,DELIVERY,-36.6,Rack B,2,8,3,2018
2018-08-16,PRD-00023,Aluminum Sheets Variant 8,Raw Materials,DELIVERY,-48.6,Rack A,3,8,3,2018
2018-08-16,PRD-00381,Lubricant Oil Variant 21,Consumables,DELIVERY,-55.0,Rack A,3,8,3,2018
2018-08-18,PRD-00023,Aluminum Sheets Variant 8,Raw Materials,DELIVERY,-33.0,Rack A,5,8,3,2018
2018-08-21,PRD-00333,Sensor Module Variant 13,Components,RECEIPT,427.0,Production Floor 1,1,8,3,2018
2018-08-23,PRD-00244,Bearing Type 1 Variant 4,Components,DELIVERY,-47.7,Production Floor 1,3,8,3,2018
2018-09-02,PRD-00451,Packaging Tape Variant 29,Consumables,DELIVERY,-33.0,Rack B,6,9,3,2018
2018-09-03,PRD-00310,Motor 12V Variant 10,Components,DELIVERY,-36.33,Rack A,0,9,3,2018
2018-09-04,PRD-00161,Assembly Unit X,Finished Goods,DELIVERY,-27.0,Main Warehouse,1,9,3,2018
2018-09-07,PRD-00088,Titanium Alloy Variant 13,Raw Materials,RECEIPT,405.0,Production Floor 1,4,9,3,2018
2018-09-07,PRD-00410,Cleaning Solution Variant 19,Consumables,RECEIPT,81.0,Production Floor 1,4,9,3,2018
2018-09-07,PRD-00222,Industrial Unit Variant 2,Finished Goods,RECEIPT,107.0,Production Floor 1,4,9,3,2018
2018-06-06,PRD-00253,Bearing Type 1 Variant 13,Components,RECEIPT,222.0,Production Floor 1,2,6,2,2018
2018-06-18,PRD-00060,Plastic Pellets Variant 15,Raw Materials,TRANSFER,-27.0,Rack B,0,6,2,2018
2018-06-18,PRD-00060,Plastic Pellets Variant 15,Raw Materials,TRANSFER,27.0,Rack A,0,6,2,2018
2018-06-24,PRD-00306,Motor 12V Variant 6,Components,DELIVERY,-74.1,Rack B,6,6,2,2018
2018-06-25,PRD-00149,Widget Model B Variant 9,Finished Goods,DELIVERY,-19.0,Rack B,0,6,2,2018
2018-07-01,PRD-00289,Circuit Board Variant 9,Components,DELIVERY,-46.0,Main Warehouse,6,7,3,2018
2018-07-01,PRD-00317,Motor 12V Variant 17,Components,DELIVERY,-23.0,Main Warehouse,6,7,3,2018
2018-07-01,PRD-00118,Stainless Steel Variant 13,Raw Materials,DELIVERY,-10.0,Main Warehouse,6,7,3,2018
2018-07-04,PRD-00025,Aluminum Sheets Variant 10,Raw Materials,DELIVERY,-14.0,Production Floor 1,2,7,3,2018
2018-07-04,PRD-00172,Assembly Unit X Variant 12,Finished Goods,DELIVERY,-26.04,Production Floor 1,2,7,3,2018
2018-07-08,PRD-00091,Carbon Fiber,Raw Materials,DELIVERY,-50.07,Main Warehouse,6,7,3,2018
2018-07-11,PRD-00313,Motor 12V Variant 13,Components,DELIVERY,-81.0,Main Warehouse,2,7,3,2018
2018-07-12,PRD-00392,Cleaning Solution,Consumables,DELIVERY,-15.0,Rack A,3,7,3,2018
2018-07-12,PRD-00164,Assembly Unit X Variant 4,Finished Goods,DELIVERY,-63.0,Rack A,3,7,3,2018
2018-07-12,PRD-00116,Stainless Steel Variant 11,Raw Materials,DELIVERY,-59.0,Rack A,3,7,3,2018
2018-07-13,PRD-00351,Control Unit Variant 11,Components,RECEIPT,496.0,Main Warehouse,4,7,3,2018
2018-07-13,PRD-00422,Cleaning Solution Variant 31,Consumables,RECEIPT,409.0,Main Warehouse,4,7,3,2018
2018-09-07,PRD-00358,Control Unit Variant 18,Components,RECEIPT,61.0,Production Floor 1,4,9,3,2018
2018-09-07,PRD-00438,Packaging Tape Variant 16,Consumables,RECEIPT,130.0,Production Floor 1,4,9,3,2018
2018-09-16,PRD-00238,Industrial Unit Variant 18,Finished Goods,DELIVERY,-27.0,Main Warehouse,6,9,3,2018
2018-09-16,PRD-00260,Bearing Type 1 Variant 20,Components,DELIVERY,-44.0,Main Warehouse,6,9,3,2018
2018-10-01,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-49.0,Rack B,0,10,4,2018
2018-10-01,PRD-00148,Widget Model B Variant 8,Finished Goods,DELIVERY,-19.0,Rack B,0,10,4,2018
2018-10-05,PRD-00171,Assembly Unit X Variant 11,Finished Goods,DELIVERY,-30.69,Main Warehouse,4,10,4,2018
2018-10-05,PRD-00427,Packaging Tape Variant 5,Consumables,DELIVERY,-21.9,Main Warehouse,4,10,4,2018
2018-10-05,PRD-00118,Stainless Steel Variant 13,Raw Materials,DELIVERY,-33.6,Main Warehouse,4,10,4,2018
2018-10-11,PRD-00250,Bearing Type 1 Variant 10,Components,DELIVERY,-28.4004,Main Warehouse,3,10,4,2018
2018-10-11,PRD-00098,Carbon Fiber Variant 8,Raw Materials,DELIVERY,-66.0,Main Warehouse,3,10,4,2018
2018-10-11,PRD-00222,Industrial Unit Variant 2,Finished Goods,DELIVERY,-99.0,Main Warehouse,3,10,4,2018
2018-10-12,PRD-00472,Adhesive Variant 19,Consumables,RECEIPT,404.0,Rack B,4,10,4,2018
2018-10-12,PRD-00119,Stainless Steel Variant 14,Raw Materials,DELIVERY,-43.0,Rack A,4,10,4,2018
2018-10-19,PRD-00369,Lubricant Oil Variant 9,Consumables,RECEIPT,266.0,Rack B,4,10,4,2018
2018-10-19,PRD-00153,Widget Model B Variant 13,Finished Goods,RECEIPT,224.0,Rack B,4,10,4,2018
2018-10-19,PRD-00065,Rubber Compound Variant 5,Raw Materials,RECEIPT,71.0,Rack B,4,10,4,2018
2018-10-19,PRD-00333,Sensor Module Variant 13,Components,RECEIPT,266.0,Rack B,4,10,4,2018
2018-10-20,PRD-00056,Plastic Pellets Variant 11,Raw Materials,DELIVERY,-26.46,Rack A,5,10,4,2018
2018-10-21,PRD-00058,Plastic Pellets Variant 13,Raw Materials,DELIVERY,-75.0,Rack B,6,10,4,2018
2018-10-21,PRD-00369,Lubricant Oil Variant 9,Consumables,DELIVERY,-79.8,Rack B,6,10,4,2018
2018-10-21,PRD-00065,Rubber Compound Variant 5,Raw Materials,DELIVERY,-15.0,Rack B,6,10,4,2018
2018-10-22,PRD-00458,Adhesive Variant 5,Consumables,DELIVERY,-23.0,Rack A,0,10,4,2018
2018-10-23,PRD-00301,Motor 12V,Components,TRANSFER,-76.0,Rack B,1,10,4,2018
2018-10-23,PRD-00301,Motor 12V,Components,TRANSFER,76.0,Rack A,1,10,4,2018
2018-10-26,PRD-00173,Assembly Unit X Variant 13,Finished Goods,RECEIPT,175.0,Production Floor 1,4,10,4,2018
2018-10-26,PRD-00236,Industrial Unit Variant 16,Finished Goods,RECEIPT,293.0,Production Floor 1,4,10,4,2018
2018-09-16,PRD-00343,Control Unit Variant 3,Components,DELIVERY,-25.872,Main Warehouse,6,9,3,2018
2018-09-17,PRD-00276,Bolt M8 Variant 16,Components,RECEIPT,190.0,Rack A,0,9,3,2018
2018-09-17,PRD-00247,Bearing Type 1 Variant 7,Components,RECEIPT,353.0,Rack A,0,9,3,2018
2018-09-17,PRD-00266,Bolt M8 Variant 6,Components,RECEIPT,431.0,Rack A,0,9,3,2018
2018-09-17,PRD-00010,Steel Rods Variant 10,Raw Materials,DELIVERY,-50.7,Rack B,0,9,3,2018
2018-09-17,PRD-00425,Packaging Tape Variant 3,Consumables,DELIVERY,-58.0,Rack B,0,9,3,2018
2018-09-18,PRD-00383,Lubricant Oil Variant 23,Consumables,DELIVERY,-23.0,Rack B,1,9,3,2018
2018-09-18,PRD-00046,Plastic Pellets,Raw Materials,DELIVERY,-14.0,Rack B,1,9,3,2018
2018-09-24,PRD-00051,Plastic Pellets Variant 6,Raw Materials,DELIVERY,-62.0,Production Floor 1,0,9,3,2018
2018-09-24,PRD-00059,Plastic Pellets Variant 14,Raw Materials,DELIVERY,-39.0,Production Floor 1,0,9,3,2018
2018-09-28,PRD-00339,Sensor Module Variant 19,Components,RECEIPT,478.0,Production Floor 1,4,9,3,2018
2018-09-28,PRD-00204,Premium Widget Variant 4,Finished Goods,RECEIPT,52.0,Production Floor 1,4,9,3,2018
2018-09-28,PRD-00302,Motor 12V Variant 2,Components,RECEIPT,176.0,Production Floor 1,4,9,3,2018
2018-09-28,PRD-00120,Stainless Steel Variant 15,Raw Materials,RECEIPT,419.0,Production Floor 1,4,9,3,2018
2018-09-28,PRD-00405,Cleaning Solution Variant 14,Consumables,RECEIPT,179.0,Production Floor 1,4,9,3,2018
2018-09-30,PRD-00340,Sensor Module Variant 20,Components,DELIVERY,-15.9,Main Warehouse,6,9,3,2018
2018-10-01,PRD-00149,Widget Model B Variant 9,Finished Goods,DELIVERY,-57.0,Rack B,0,10,4,2018
2018-10-26,PRD-00116,Stainless Steel Variant 11,Raw Materials,TRANSFER,-30.0,Rack A,4,10,4,2018
2018-10-26,PRD-00116,Stainless Steel Variant 11,Raw Materials,TRANSFER,30.0,Rack B,4,10,4,2018
2018-10-28,PRD-00227,Industrial Unit Variant 7,Finished Goods,DELIVERY,-16.0,Rack B,6,10,4,2018
2018-10-29,PRD-00363,Lubricant Oil Variant 3,Consumables,DELIVERY,-51.0,Rack B,0,10,4,2018
2018-11-27,PRD-00259,Bearing Type 1 Variant 19,Components,DELIVERY,-15.4006,Main Warehouse,1,11,4,2018
2018-11-30,PRD-00154,Widget Model B Variant 14,Finished Goods,TRANSFER,-83.0,Rack B,4,11,4,2018
2018-11-30,PRD-00154,Widget Model B Variant 14,Finished Goods,TRANSFER,83.0,Rack A,4,11,4,2018
2018-12-03,PRD-00376,Lubricant Oil Variant 16,Consumables,DELIVERY,-51.6,Rack A,0,12,4,2018
2018-12-03,PRD-00276,Bolt M8 Variant 16,Components,DELIVERY,-57.0,Rack A,0,12,4,2018
2018-12-05,PRD-00280,Bolt M8 Variant 20,Components,DELIVERY,-39.0,Main Warehouse,2,12,4,2018
2018-12-05,PRD-00430,Packaging Tape Variant 8,Consumables,DELIVERY,-18.3082,Main Warehouse,2,12,4,2018
2018-12-05,PRD-00222,Industrial Unit Variant 2,Finished Goods,DELIVERY,-60.0,Main Warehouse,2,12,4,2018
2018-12-07,PRD-00280,Bolt M8 Variant 20,Components,TRANSFER,-36.4,Main Warehouse,4,12,4,2018
2018-12-07,PRD-00280,Bolt M8 Variant 20,Components,TRANSFER,36.4,Rack A,4,12,4,2018
2018-12-10,PRD-00476,Adhesive Variant 23,Consumables,RECEIPT,465.0,Rack A,0,12,4,2018
2018-12-10,PRD-00367,Lubricant Oil Variant 7,Consumables,RECEIPT,418.0,Rack A,0,12,4,2018
2018-12-10,PRD-00228,Industrial Unit Variant 8,Finished Goods,RECEIPT,131.0,Rack A,0,12,4,2018
2018-12-10,PRD-00257,Bearing Type 1 Variant 17,Components,RECEIPT,103.0,Rack A,0,12,4,2018
2018-12-10,PRD-00207,Premium Widget Variant 7,Finished Goods,RECEIPT,494.0,Rack A,0,12,4,2018
2018-12-13,PRD-00023,Aluminum Sheets Variant 8,Raw Materials,DELIVERY,-24.12,Rack A,3,12,4,2018
2018-12-13,PRD-00257,Bearing Type 1 Variant 17,Components,DELIVERY,-29.0,Rack A,3,12,4,2018
2018-12-14,PRD-00362,Lubricant Oil Variant 2,Consumables,RECEIPT,269.0,Main Warehouse,4,12,4,2018
2018-12-14,PRD-00434,Packaging Tape Variant 12,Consumables,RECEIPT,300.0,Main Warehouse,4,12,4,2018
2018-12-17,PRD-00420,Cleaning Solution Variant 29,Consumables,RECEIPT,252.0,Production Floor 1,0,12,4,2018
2018-12-17,PRD-00347,Control Unit Variant 7,Components,RECEIPT,300.0,Production Floor 1,0,12,4,2018
2018-12-17,PRD-00373,Lubricant Oil Variant 13,Consumables,RECEIPT,434.0,Production Floor 1,0,12,4,2018
2018-12-17,PRD-00197,Assembly Unit Y Variant 17,Finished Goods,RECEIPT,190.0,Production Floor 1,0,12,4,2018
2018-11-01,PRD-00415,Cleaning Solution Variant 24,Consumables,DELIVERY,-79.0,Rack B,3,11,4,2018
2018-11-01,PRD-00167,Assembly Unit X Variant 7,Finished Goods,DELIVERY,-15.0,Rack B,3,11,4,2018
2018-11-08,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-18.102,Main Warehouse,3,11,4,2018
2018-11-08,PRD-00053,Plastic Pellets Variant 8,Raw Materials,DELIVERY,-27.72,Main Warehouse,3,11,4,2018
2018-11-10,PRD-00091,Carbon Fiber,Raw Materials,DELIVERY,-32.0,Main Warehouse,5,11,4,2018
2018-11-10,PRD-00098,Carbon Fiber Variant 8,Raw Materials,DELIVERY,-40.0,Main Warehouse,5,11,4,2018
2018-11-10,PRD-00452,Packaging Tape Variant 30,Consumables,DELIVERY,-15.9,Main Warehouse,5,11,4,2018
2018-11-13,PRD-00148,Widget Model B Variant 8,Finished Goods,TRANSFER,-40.0,Rack B,1,11,4,2018
2018-11-13,PRD-00148,Widget Model B Variant 8,Finished Goods,TRANSFER,40.0,Production Floor 1,1,11,4,2018
2018-11-14,PRD-00028,Aluminum Sheets Variant 13,Raw Materials,RECEIPT,300.0,Rack B,2,11,4,2018
2018-11-14,PRD-00351,Control Unit Variant 11,Components,RECEIPT,356.0,Rack B,2,11,4,2018
2018-11-14,PRD-00260,Bearing Type 1 Variant 20,Components,RECEIPT,129.0,Rack B,2,11,4,2018
2018-11-19,PRD-00195,Assembly Unit Y Variant 15,Finished Goods,DELIVERY,-28.0,Rack A,0,11,4,2018
2018-11-19,PRD-00217,Premium Widget Variant 17,Finished Goods,TRANSFER,-72.0,Rack A,0,11,4,2018
2018-11-19,PRD-00217,Premium Widget Variant 17,Finished Goods,TRANSFER,72.0,Rack B,0,11,4,2018
2018-11-21,PRD-00017,Aluminum Sheets Variant 2,Raw Materials,RECEIPT,251.0,Main Warehouse,2,11,4,2018
2018-11-27,PRD-00095,Carbon Fiber Variant 5,Raw Materials,DELIVERY,-18.0,Main Warehouse,1,11,4,2018
2018-11-27,PRD-00427,Packaging Tape Variant 5,Consumables,DELIVERY,-15.33,Main Warehouse,1,11,4,2018
2018-12-17,PRD-00132,Widget Model A Variant 12,Finished Goods,RECEIPT,202.0,Production Floor 1,0,12,4,2018
2018-12-18,PRD-00091,Carbon Fiber,Raw Materials,DELIVERY,-25.449,Main Warehouse,1,12,4,2018
2018-12-18,PRD-00039,Copper Wire Variant 9,Raw Materials,DELIVERY,-22.0,Main Warehouse,1,12,4,2018
2018-12-19,PRD-00046,Plastic Pellets,Raw Materials,DELIVERY,-66.0,Rack B,2,12,4,2018
2019-01-21,PRD-00262,Bolt M8 Variant 2,Components,RECEIPT,90.0,Rack B,0,1,1,2019
2019-01-23,PRD-00280,Bolt M8 Variant 20,Components,DELIVERY,-16.38,Main Warehouse,2,1,1,2019
2019-01-24,PRD-00422,Cleaning Solution Variant 31,Consumables,DELIVERY,-18.0,Main Warehouse,3,1,1,2019
2019-01-24,PRD-00118,Stainless Steel Variant 13,Raw Materials,DELIVERY,-12.0,Main Warehouse,3,1,1,2019
2019-01-24,PRD-00114,Stainless Steel Variant 9,Raw Materials,DELIVERY,-34.65,Main Warehouse,3,1,1,2019
2019-01-26,PRD-00367,Lubricant Oil Variant 7,Consumables,DELIVERY,-99.0,Rack A,5,1,1,2019
2019-01-28,PRD-00171,Assembly Unit X Variant 11,Finished Goods,DELIVERY,-15.0381,Main Warehouse,0,1,1,2019
2019-02-02,PRD-00096,Carbon Fiber Variant 6,Raw Materials,DELIVERY,-84.0,Rack A,5,2,1,2019
2019-02-02,PRD-00276,Bolt M8 Variant 16,Components,DELIVERY,-28.0,Rack A,5,2,1,2019
2019-02-05,PRD-00432,Packaging Tape Variant 10,Consumables,TRANSFER,-66.0,Production Floor 1,1,2,1,2019
2019-02-05,PRD-00432,Packaging Tape Variant 10,Consumables,TRANSFER,66.0,Rack A,1,2,1,2019
2019-02-06,PRD-00427,Packaging Tape Variant 5,Consumables,DELIVERY,-81.0,Rack B,2,2,1,2019
2019-02-11,PRD-00254,Bearing Type 1 Variant 14,Components,RECEIPT,495.0,Main Warehouse,0,2,1,2019
2019-02-11,PRD-00333,Sensor Module Variant 13,Components,RECEIPT,196.0,Main Warehouse,0,2,1,2019
2019-02-18,PRD-00020,Aluminum Sheets Variant 5,Raw Materials,RECEIPT,101.0,Rack B,0,2,1,2019
2019-02-18,PRD-00421,Cleaning Solution Variant 30,Consumables,RECEIPT,363.0,Rack B,0,2,1,2019
2019-02-18,PRD-00475,Adhesive Variant 22,Consumables,RECEIPT,241.0,Rack B,0,2,1,2019
2019-02-18,PRD-00451,Packaging Tape Variant 29,Consumables,DELIVERY,-53.0,Rack B,0,2,1,2019
2019-02-18,PRD-00366,Lubricant Oil Variant 6,Consumables,DELIVERY,-77.0,Rack B,0,2,1,2019
2019-02-25,PRD-00195,Assembly Unit Y Variant 15,Finished Goods,DELIVERY,-29.0,Rack A,0,2,1,2019
2019-02-25,PRD-00474,Adhesive Variant 21,Consumables,DELIVERY,-55.5,Rack A,0,2,1,2019
2019-02-26,PRD-00338,Sensor Module Variant 18,Components,DELIVERY,-58.0,Main Warehouse,1,2,1,2019
2019-02-26,PRD-00247,Bearing Type 1 Variant 7,Components,TRANSFER,-53.0,Rack A,1,2,1,2019
2018-12-24,PRD-00261,Bolt M8,Components,DELIVERY,-19.4922,Production Floor 1,0,12,4,2018
2018-12-26,PRD-00471,Adhesive Variant 18,Consumables,RECEIPT,413.0,Production Floor 1,2,12,4,2018
2018-12-26,PRD-00426,Packaging Tape Variant 4,Consumables,DELIVERY,-50.0,Production Floor 1,2,12,4,2018
2019-01-01,PRD-00288,Circuit Board Variant 8,Components,DELIVERY,-61.0,Rack B,1,1,1,2019
2019-01-01,PRD-00409,Cleaning Solution Variant 18,Consumables,DELIVERY,-35.0,Rack B,1,1,1,2019
2019-01-01,PRD-00247,Bearing Type 1 Variant 7,Components,DELIVERY,-37.86,Rack B,1,1,1,2019
2019-01-02,PRD-00118,Stainless Steel Variant 13,Raw Materials,DELIVERY,-23.52,Main Warehouse,2,1,1,2019
2019-01-02,PRD-00017,Aluminum Sheets Variant 2,Raw Materials,DELIVERY,-75.3,Main Warehouse,2,1,1,2019
2019-01-02,PRD-00039,Copper Wire Variant 9,Raw Materials,DELIVERY,-59.4,Main Warehouse,2,1,1,2019
2019-01-04,PRD-00369,Lubricant Oil Variant 9,Consumables,DELIVERY,-39.0,Rack B,4,1,1,2019
2019-01-08,PRD-00338,Sensor Module Variant 18,Components,RECEIPT,284.0,Main Warehouse,1,1,1,2019
2019-01-08,PRD-00206,Premium Widget Variant 6,Finished Goods,RECEIPT,248.0,Main Warehouse,1,1,1,2019
2019-01-08,PRD-00087,Titanium Alloy Variant 12,Raw Materials,RECEIPT,283.0,Main Warehouse,1,1,1,2019
2019-01-08,PRD-00446,Packaging Tape Variant 24,Consumables,DELIVERY,-44.0,Main Warehouse,1,1,1,2019
2019-01-08,PRD-00434,Packaging Tape Variant 12,Consumables,DELIVERY,-83.0,Main Warehouse,1,1,1,2019
2019-01-08,PRD-00171,Assembly Unit X Variant 11,Finished Goods,DELIVERY,-21.483,Main Warehouse,1,1,1,2019
2019-01-21,PRD-00366,Lubricant Oil Variant 6,Consumables,RECEIPT,375.0,Rack B,0,1,1,2019
2019-02-26,PRD-00247,Bearing Type 1 Variant 7,Components,TRANSFER,53.0,Main Warehouse,1,2,1,2019
2019-02-27,PRD-00017,Aluminum Sheets Variant 2,Raw Materials,DELIVERY,-52.71,Main Warehouse,2,2,1,2019
2019-03-01,PRD-00289,Circuit Board Variant 9,Components,DELIVERY,-91.35,Main Warehouse,4,3,1,2019
2019-03-01,PRD-00260,Bearing Type 1 Variant 20,Components,DELIVERY,-30.93,Main Warehouse,4,3,1,2019
2019-04-16,PRD-00391,Lubricant Oil Variant 31,Consumables,RECEIPT,227.0,Rack A,1,4,2,2019
2019-04-16,PRD-00049,Plastic Pellets Variant 4,Raw Materials,RECEIPT,88.0,Rack A,1,4,2,2019
2019-04-16,PRD-00022,Aluminum Sheets Variant 7,Raw Materials,RECEIPT,108.0,Rack A,1,4,2,2019
2019-04-16,PRD-00236,Industrial Unit Variant 16,Finished Goods,RECEIPT,423.0,Rack A,1,4,2,2019
2019-04-16,PRD-00286,Circuit Board Variant 6,Components,RECEIPT,93.0,Rack A,1,4,2,2019
2019-04-17,PRD-00259,Bearing Type 1 Variant 19,Components,TRANSFER,-14.3739,Main Warehouse,2,4,2,2019
2019-04-17,PRD-00259,Bearing Type 1 Variant 19,Components,TRANSFER,14.3739,Production Floor 1,2,4,2,2019
2019-04-18,PRD-00084,Titanium Alloy Variant 9,Raw Materials,ADJUSTMENT,-1.0,Main Warehouse,3,4,2,2019
2019-04-19,PRD-00037,Copper Wire Variant 7,Raw Materials,DELIVERY,-96.0,Rack A,4,4,2,2019
2019-04-19,PRD-00386,Lubricant Oil Variant 26,Consumables,DELIVERY,-60.0,Rack A,4,4,2,2019
2019-04-25,PRD-00476,Adhesive Variant 23,Consumables,DELIVERY,-96.0,Rack A,3,4,2,2019
2019-04-25,PRD-00042,Copper Wire Variant 12,Raw Materials,DELIVERY,-23.4,Rack A,3,4,2,2019
2019-04-25,PRD-00023,Aluminum Sheets Variant 8,Raw Materials,DELIVERY,-16.884,Rack A,3,4,2,2019
2019-04-27,PRD-00458,Adhesive Variant 5,Consumables,DELIVERY,-67.0,Rack A,5,4,2,2019
2019-04-27,PRD-00195,Assembly Unit Y Variant 15,Finished Goods,DELIVERY,-38.0,Rack A,5,4,2,2019
2019-04-27,PRD-00096,Carbon Fiber Variant 6,Raw Materials,DELIVERY,-80.0,Rack A,5,4,2,2019
2019-04-29,PRD-00167,Assembly Unit X Variant 7,Finished Goods,RECEIPT,328.0,Production Floor 1,0,4,2,2019
2019-04-29,PRD-00123,Widget Model A Variant 3,Finished Goods,RECEIPT,184.0,Production Floor 1,0,4,2,2019
2019-04-29,PRD-00024,Aluminum Sheets Variant 9,Raw Materials,DELIVERY,-22.47,Production Floor 1,0,4,2,2019
2019-04-29,PRD-00129,Widget Model A Variant 9,Finished Goods,DELIVERY,-16.8945,Production Floor 1,0,4,2,2019
2019-04-29,PRD-00410,Cleaning Solution Variant 19,Consumables,DELIVERY,-39.0,Production Floor 1,0,4,2,2019
2019-05-01,PRD-00477,Adhesive Variant 24,Consumables,DELIVERY,-17.85,Rack A,2,5,2,2019
2019-05-01,PRD-00096,Carbon Fiber Variant 6,Raw Materials,DELIVERY,-66.0,Rack A,2,5,2,2019
2019-03-02,PRD-00085,Titanium Alloy Variant 10,Raw Materials,DELIVERY,-52.0,Rack B,5,3,1,2019
2019-03-02,PRD-00154,Widget Model B Variant 14,Finished Goods,DELIVERY,-32.0,Rack B,5,3,1,2019
2019-03-04,PRD-00056,Plastic Pellets Variant 11,Raw Materials,DELIVERY,-10.0,Rack A,0,3,1,2019
2019-03-11,PRD-00192,Assembly Unit Y Variant 12,Finished Goods,RECEIPT,199.0,Main Warehouse,0,3,1,2019
2019-03-11,PRD-00136,Widget Model A Variant 16,Finished Goods,RECEIPT,94.0,Main Warehouse,0,3,1,2019
2019-03-18,PRD-00088,Titanium Alloy Variant 13,Raw Materials,DELIVERY,-28.0,Production Floor 1,0,3,1,2019
2019-03-26,PRD-00247,Bearing Type 1 Variant 7,Components,DELIVERY,-26.502,Rack B,1,3,1,2019
2019-03-27,PRD-00483,Adhesive Variant 30,Consumables,RECEIPT,287.0,Rack A,2,3,1,2019
2019-03-27,PRD-00042,Copper Wire Variant 12,Raw Materials,RECEIPT,78.0,Rack A,2,3,1,2019
2019-03-27,PRD-00296,Circuit Board Variant 16,Components,RECEIPT,319.0,Rack A,2,3,1,2019
2019-03-28,PRD-00460,Adhesive Variant 7,Consumables,DELIVERY,-27.0,Production Floor 1,3,3,1,2019
2019-04-01,PRD-00414,Cleaning Solution Variant 23,Consumables,RECEIPT,286.0,Rack B,0,4,2,2019
2019-04-01,PRD-00342,Control Unit Variant 2,Components,RECEIPT,337.0,Rack B,0,4,2,2019
2019-04-03,PRD-00026,Aluminum Sheets Variant 11,Raw Materials,TRANSFER,-75.0,Rack B,2,4,2,2019
2019-04-03,PRD-00026,Aluminum Sheets Variant 11,Raw Materials,TRANSFER,75.0,Production Floor 1,2,4,2,2019
2019-04-11,PRD-00056,Plastic Pellets Variant 11,Raw Materials,RECEIPT,374.0,Rack A,3,4,2,2019
2019-04-11,PRD-00290,Circuit Board Variant 10,Components,RECEIPT,381.0,Rack A,3,4,2,2019
2019-04-11,PRD-00293,Circuit Board Variant 13,Components,RECEIPT,262.0,Rack A,3,4,2,2019
2019-05-01,PRD-00049,Plastic Pellets Variant 4,Raw Materials,DELIVERY,-40.0,Rack A,2,5,2,2019
2019-05-06,PRD-00151,Widget Model B Variant 11,Finished Goods,DELIVERY,-87.0,Production Floor 1,0,5,2,2019
2019-05-06,PRD-00120,Stainless Steel Variant 15,Raw Materials,DELIVERY,-57.0,Production Floor 1,0,5,2,2019
2019-06-22,PRD-00010,Steel Rods Variant 10,Raw Materials,DELIVERY,-35.49,Rack B,5,6,2,2019
2019-07-03,PRD-00098,Carbon Fiber Variant 8,Raw Materials,DELIVERY,-34.2,Main Warehouse,2,7,3,2019
2019-07-03,PRD-00136,Widget Model A Variant 16,Finished Goods,DELIVERY,-28.2,Main Warehouse,2,7,3,2019
2019-07-03,PRD-00017,Aluminum Sheets Variant 2,Raw Materials,DELIVERY,-36.897,Main Warehouse,2,7,3,2019
2019-07-08,PRD-00136,Widget Model A Variant 16,Finished Goods,TRANSFER,-26.32,Main Warehouse,0,7,3,2019
2019-07-08,PRD-00136,Widget Model A Variant 16,Finished Goods,TRANSFER,26.32,Production Floor 1,0,7,3,2019
2019-07-12,PRD-00207,Premium Widget Variant 7,Finished Goods,DELIVERY,-69.0,Rack A,4,7,3,2019
2019-07-12,PRD-00301,Motor 12V,Components,DELIVERY,-22.8,Rack A,4,7,3,2019
2019-07-14,PRD-00286,Circuit Board Variant 6,Components,DELIVERY,-27.9,Rack A,6,7,3,2019
2019-07-18,PRD-00027,Aluminum Sheets Variant 12,Raw Materials,RECEIPT,187.0,Production Floor 1,3,7,3,2019
2019-07-18,PRD-00119,Stainless Steel Variant 14,Raw Materials,RECEIPT,190.0,Production Floor 1,3,7,3,2019
2019-07-18,PRD-00355,Control Unit Variant 15,Components,RECEIPT,169.0,Production Floor 1,3,7,3,2019
2019-07-18,PRD-00188,Assembly Unit Y Variant 8,Finished Goods,RECEIPT,189.0,Production Floor 1,3,7,3,2019
2019-07-20,PRD-00192,Assembly Unit Y Variant 12,Finished Goods,DELIVERY,-42.0,Rack B,5,7,3,2019
2019-07-20,PRD-00441,Packaging Tape Variant 19,Consumables,DELIVERY,-54.0,Rack B,5,7,3,2019
2019-07-20,PRD-00425,Packaging Tape Variant 3,Consumables,DELIVERY,-19.0,Rack B,5,7,3,2019
2019-07-22,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-19.0,Rack B,0,7,3,2019
2019-07-23,PRD-00476,Adhesive Variant 23,Consumables,DELIVERY,-74.0,Rack A,1,7,3,2019
2019-07-23,PRD-00154,Widget Model B Variant 14,Finished Goods,DELIVERY,-42.3,Rack A,1,7,3,2019
2019-07-30,PRD-00475,Adhesive Variant 22,Consumables,DELIVERY,-13.0,Main Warehouse,1,7,3,2019
